"System","Functional","BasisSet","Distance","Nucleus","HF_Energy","DFA_Energy","SIE_estimate"
"Linear 5","PBE0","def2-QZVPP",11.6,"H",-0.3441193452,-0.4116763457,-0.0675570005
"Linear 5","PBE0","def2-QZVPP",11.7,"H",-0.3454515146,-0.4131132731,-0.0676617585
"Linear 5","PBE0","def2-QZVPP",11.8,"H",-0.346761105,-0.4145258523,-0.0677647473
"Linear 5","PBE0","def2-QZVPP",11.9,"H",-0.3480486855,-0.4159147279,-0.0678660424
"Linear 5","PBE0","def2-QZVPP",12,"H",-0.3493148064,-0.4172804433,-0.0679656369
"Linear 5","PBE0","def2-QZVPP",12.1,"H",-0.3505599997,-0.41862359,-0.0680635903
"Linear 5","PBE0","def2-QZVPP",12.2,"H",-0.35178478,-0.4199447288,-0.0681599488
"Linear 5","PBE0","def2-QZVPP",12.3,"H",-0.3529896453,-0.4212443774,-0.0682547321
"Linear 5","PBE0","def2-QZVPP",12.4,"H",-0.3541750772,-0.4225230894,-0.0683480122
"Linear 5","PBE0","def2-QZVPP",12.5,"H",-0.3553415423,-0.4237813452,-0.0684398029
"Pentahedron","LDA","def2-QZVPP",0.1,"H",39.7331260729,39.8764897689,0.143363696000002
"Pentahedron","LDA","def2-QZVPP",0.2,"H",17.0079302068,17.1145165777,0.106586370900001
"Pentahedron","LDA","def2-QZVPP",0.3,"H",10.1219660353,10.2051585256,0.0831924903000001
"Pentahedron","LDA","def2-QZVPP",0.4,"H",6.948883066,7.0162587006,0.0673756346000003
"Pentahedron","LDA","def2-QZVPP",0.5,"H",5.1749446827,5.23049634,0.0555516573000006
"Pentahedron","LDA","def2-QZVPP",0.6,"H",4.0607685827,4.107300192,0.0465316093000006
"Pentahedron","LDA","def2-QZVPP",0.7,"H",3.3050660082,3.3444921864,0.0394261782000003
"Pentahedron","LDA","def2-QZVPP",0.8,"H",2.7634736944,2.7971413426,0.0336676481999998
"Pentahedron","LDA","def2-QZVPP",0.9,"H",2.3588842339,2.3877658541,0.0288816202
"Pentahedron","LDA","def2-QZVPP",1,"H",2.0466853767,2.0714994424,0.0248140656999998
"Pentahedron","LDA","def2-QZVPP",1.1,"H",1.7994186484,1.8207036614,0.021285013
"Pentahedron","LDA","def2-QZVPP",1.2,"H",1.5993436406,1.6175078963,0.0181642557000001
"Pentahedron","LDA","def2-QZVPP",1.3,"H",1.4345070514,1.4498677612,0.0153607097999999
"Pentahedron","LDA","def2-QZVPP",1.4,"H",1.2965696991,1.309376479,0.0128067799
"Pentahedron","LDA","def2-QZVPP",1.5,"H",1.1795728196,1.1900174328,0.0104446132
"Pentahedron","LDA","def2-QZVPP",1.6,"H",1.0791707893,1.0873930703,0.00822228100000011
"Pentahedron","LDA","def2-QZVPP",1.7,"H",0.9921282121,0.9982215016,0.00609328949999999
"Pentahedron","LDA","def2-QZVPP",1.8,"H",0.9159902167,0.9200070713,0.00401685460000001
"Pentahedron","LDA","def2-QZVPP",1.9,"H",0.8488588055,0.8508183068,0.0019595013
"Pentahedron","LDA","def2-QZVPP",2,"H",0.7892361102,0.7891320911,-0.000104019099999908
"Pentahedron","LDA","def2-QZVPP",2.1,"H",0.7359182894,0.7337260055,-0.00219228390000004
"Pentahedron","LDA","def2-QZVPP",2.2,"H",0.6879266004,0.6836063042,-0.00432029619999996
"Pentahedron","LDA","def2-QZVPP",2.3,"H",0.6444611437,0.6379590088,-0.00650213489999996
"Pentahedron","LDA","def2-QZVPP",2.4,"H",0.6048650933,0.5961132534,-0.00875183990000006
"Pentahedron","LDA","def2-QZVPP",2.5,"H",0.5685917804,0.5575103326,-0.0110814478
"Pentahedron","LDA","def2-QZVPP",2.6,"H",0.5351714572,0.5216759489,-0.0134955083
"Pentahedron","LDA","def2-QZVPP",2.7,"H",0.5041807406,0.4881975092,-0.0159832314
"Pentahedron","LDA","def2-QZVPP",2.8,"H",0.4752243329,0.4567117533,-0.0185125796
"Pentahedron","LDA","def2-QZVPP",2.9,"H",0.4479379184,0.4269058665,-0.0210320519
"Pentahedron","LDA","def2-QZVPP",3,"H",0.4220087146,0.3985265233,-0.0234821913
"Pentahedron","LDA","def2-QZVPP",3.1,"H",0.3971967786,0.3713855974,-0.0258111812
"Pentahedron","LDA","def2-QZVPP",3.2,"H",0.3733407412,0.3453546525,-0.0279860887
"Pentahedron","LDA","def2-QZVPP",3.3,"H",0.3503461036,0.3203502288,-0.0299958748
"Pentahedron","LDA","def2-QZVPP",3.4,"H",0.3281652243,0.2963172122,-0.0318480121
"Pentahedron","LDA","def2-QZVPP",3.5,"H",0.3067781261,0.2732157131,-0.033562413
"Pentahedron","LDA","def2-QZVPP",3.6,"H",0.2861779958,0.251012819,-0.0351651768
"Pentahedron","LDA","def2-QZVPP",3.7,"H",0.2663615108,0.2296782827,-0.0366832281
"Pentahedron","LDA","def2-QZVPP",3.8,"H",0.2473230401,0.2091825622,-0.0381404779
"Pentahedron","LDA","def2-QZVPP",3.9,"H",0.2290517842,0.1894960172,-0.039555767
"Pentahedron","LDA","def2-QZVPP",4,"H",0.2115310136,0.1705887001,-0.0409423135
"Pentahedron","LDA","def2-QZVPP",4.1,"H",0.1947386245,0.1524304762,-0.0423081483
"Pentahedron","LDA","def2-QZVPP",4.2,"H",0.1786483372,0.1349911209,-0.0436572163
"Pentahedron","LDA","def2-QZVPP",4.3,"H",0.1632310574,0.1182404903,-0.0449905671
"Pentahedron","LDA","def2-QZVPP",4.4,"H",0.1484561241,0.102148732,-0.0463073921
"Pentahedron","LDA","def2-QZVPP",4.5,"H",0.134292323,0.0866864827,-0.0476058403
"Pentahedron","LDA","def2-QZVPP",4.6,"H",0.1207086445,0.0718250285,-0.048883616
"Pentahedron","LDA","def2-QZVPP",4.7,"H",0.1076748153,0.0575363996,-0.0501384157
"Pentahedron","LDA","def2-QZVPP",4.8,"H",0.0951616472,0.0437934792,-0.051368168
"Pentahedron","LDA","def2-QZVPP",4.9,"H",0.0831412483,0.0305701346,-0.0525711137
"Pentahedron","LDA","def2-QZVPP",5,"H",0.0715871356,0.0186874321,-0.0528997035
"Pentahedron","LDA","def2-QZVPP",5.1,"H",0.0604742781,0.0062740934,-0.0542001847
"Pentahedron","LDA","def2-QZVPP",5.2,"H",0.049779094,-0.005663554,-0.055442648
"Pentahedron","LDA","def2-QZVPP",5.3,"H",0.0394794161,-0.0171525116,-0.0566319277
"Pentahedron","LDA","def2-QZVPP",5.4,"H",0.0295544388,-0.0282177477,-0.0577721865
"Pentahedron","LDA","def2-QZVPP",5.5,"H",0.0199846538,-0.0388823816,-0.0588670354
"Pentahedron","LDA","def2-QZVPP",5.6,"H",0.0107517785,-0.0494177881,-0.0601695666
"Pentahedron","LDA","def2-QZVPP",5.7,"H",0.0018386832,-0.0592976394,-0.0611363226
"Pentahedron","LDA","def2-QZVPP",5.8,"H",-0.0067706817,-0.0688452814,-0.0620745997
"Pentahedron","LDA","def2-QZVPP",5.9,"H",-0.0150913572,-0.0780764813,-0.0629851241
"Pentahedron","LDA","def2-QZVPP",6,"H",-0.0231374443,-0.0870061153,-0.063868671
"Pentahedron","LDA","def2-QZVPP",6.1,"H",-0.0309221686,-0.0956481979,-0.0647260293
"Pentahedron","LDA","def2-QZVPP",6.2,"H",-0.0384579421,-0.1040159484,-0.0655580063
"Pentahedron","LDA","def2-QZVPP",6.3,"H",-0.0457564202,-0.1121218464,-0.0663654262
"Pentahedron","LDA","def2-QZVPP",6.4,"H",-0.0528285554,-0.1199776968,-0.0671491414
"Pentahedron","LDA","def2-QZVPP",6.5,"H",-0.0596846472,-0.1275946658,-0.0679100186
"Pentahedron","LDA","def2-QZVPP",6.6,"H",-0.0663343876,-0.134983286,-0.0686488984
"Pentahedron","LDA","def2-QZVPP",6.7,"H",-0.0727869045,-0.14215349,-0.0693665855
"Pentahedron","LDA","def2-QZVPP",6.8,"H",-0.0790508005,-0.1491146559,-0.0700638554
"Pentahedron","LDA","def2-QZVPP",6.9,"H",-0.0851341895,-0.1558756436,-0.0707414541
"Pentahedron","LDA","def2-QZVPP",7,"H",-0.0910447302,-0.1624448503,-0.0714001201
"Pentahedron","LDA","def2-QZVPP",7.1,"H",-0.0967896572,-0.1688302404,-0.0720405832
"Pentahedron","LDA","def2-QZVPP",7.2,"H",-0.1023758092,-0.1750303393,-0.0726545301
"Pentahedron","LDA","def2-QZVPP",7.3,"H",-0.1078096559,-0.1810720469,-0.073262391
"Pentahedron","LDA","def2-QZVPP",7.4,"H",-0.1130973218,-0.1869510888,-0.073853767
"Pentahedron","LDA","def2-QZVPP",7.5,"H",-0.1182446091,-0.1926739371,-0.074429328
"Pentahedron","LDA","def2-QZVPP",7.6,"H",-0.1232570182,-0.1982467085,-0.0749896903
"Pentahedron","LDA","def2-QZVPP",7.7,"H",-0.128139767,-0.2036784233,-0.0755386563
"Pentahedron","LDA","def2-QZVPP",7.8,"H",-0.1328978089,-0.2089675763,-0.0760697674
"Pentahedron","LDA","def2-QZVPP",7.9,"H",-0.1375358488,-0.2141233454,-0.0765874966
"Pentahedron","LDA","def2-QZVPP",8,"H",-0.1420583588,-0.2191507077,-0.0770923489
"Pentahedron","LDA","def2-QZVPP",8.1,"H",-0.1464695924,-0.2240543955,-0.0775848031
"Pentahedron","LDA","def2-QZVPP",8.2,"H",-0.1507735971,-0.2288389112,-0.0780653141
"Pentahedron","LDA","def2-QZVPP",8.3,"H",-0.1549742274,-0.2335085305,-0.0785343031
"Pentahedron","LDA","def2-QZVPP",8.4,"H",-0.1590751555,-0.2380673227,-0.0789921672
"Pentahedron","LDA","def2-QZVPP",8.5,"H",-0.1630798822,-0.2425191698,-0.0794392876
"Pentahedron","LDA","def2-QZVPP",8.6,"H",-0.166991747,-0.2468677746,-0.0798760276
"Pentahedron","LDA","def2-QZVPP",8.7,"H",-0.1708139365,-0.2511166769,-0.0803027404
"Pentahedron","LDA","def2-QZVPP",8.8,"H",-0.1745494938,-0.2552692659,-0.0807197721
"Pentahedron","LDA","def2-QZVPP",8.9,"H",-0.1782013262,-0.2593287806,-0.0811274544
"Pentahedron","LDA","def2-QZVPP",9,"H",-0.1817722125,-0.2632983195,-0.081526107
"Pentahedron","LDA","def2-QZVPP",9.1,"H",-0.1852648102,-0.2671808426,-0.0819160324
"Pentahedron","LDA","def2-QZVPP",9.2,"H",-0.1886816619,-0.2709791807,-0.0822975188
"Pentahedron","LDA","def2-QZVPP",9.3,"H",-0.1920252015,-0.2746960353,-0.0826708338
"Pentahedron","LDA","def2-QZVPP",9.4,"H",-0.1952977599,-0.2783339902,-0.0830362303
"Pentahedron","LDA","def2-QZVPP",9.5,"H",-0.1985015706,-0.2818955231,-0.0833939525
"Pentahedron","LDA","def2-QZVPP",9.6,"H",-0.2016387744,-0.2853830077,-0.0837442333
"Pentahedron","LDA","def2-QZVPP",9.7,"H",-0.2047114241,-0.2887987234,-0.0840872993
"Pentahedron","LDA","def2-QZVPP",9.8,"H",-0.2077214895,-0.2921448622,-0.0844233727
"Pentahedron","LDA","def2-QZVPP",9.9,"H",-0.2106708609,-0.2954235272,-0.0847526663
"Pentahedron","LDA","def2-QZVPP",10,"H",-0.2135613535,-0.2986368681,-0.0850755146
"Pentahedron","LDA","def2-QZVPP",10.1,"H",-0.2163947108,-0.3017865449,-0.0853918341
"Pentahedron","LDA","def2-QZVPP",10.2,"H",-0.2191726085,-0.3048745819,-0.0857019734
"Pentahedron","LDA","def2-QZVPP",10.3,"H",-0.2218966572,-0.3079027722,-0.086006115
"Pentahedron","LDA","def2-QZVPP",10.4,"H",-0.224568406,-0.3108728393,-0.0863044333
"Pentahedron","LDA","def2-QZVPP",10.5,"H",-0.2271893557,-0.3137864509,-0.0865970952
"Pentahedron","LDA","def2-QZVPP",10.6,"H",-0.2297609197,-0.3166451831,-0.0868842634
"Pentahedron","LDA","def2-QZVPP",10.7,"H",-0.2322844892,-0.3194505774,-0.0871660882
"Pentahedron","LDA","def2-QZVPP",10.8,"H",-0.2347613941,-0.3222041123,-0.0874427182
"Pentahedron","LDA","def2-QZVPP",10.9,"H",-0.2371929156,-0.3249072099,-0.0877142943
"Pentahedron","LDA","def2-QZVPP",11,"H",-0.2395802886,-0.3275612416,-0.087980953
"Pentahedron","LDA","def2-QZVPP",11.1,"H",-0.2419247037,-0.3301675288,-0.0882428251
"Pentahedron","LDA","def2-QZVPP",11.2,"H",-0.2442273089,-0.3327273483,-0.0885000394
"Pentahedron","LDA","def2-QZVPP",11.3,"H",-0.2464892118,-0.3352419301,-0.0887527183
"Pentahedron","LDA","def2-QZVPP",11.4,"H",-0.2487114814,-0.337712461,-0.0890009796
"Pentahedron","LDA","def2-QZVPP",11.5,"H",-0.2508951494,-0.340140089,-0.0892449396
"Pentahedron","LDA","def2-QZVPP",11.6,"H",-0.2530412121,-0.3425259205,-0.0894847084
"Pentahedron","LDA","def2-QZVPP",11.7,"H",-0.2551506321,-0.3448710245,-0.0897203924
"Pentahedron","LDA","def2-QZVPP",11.8,"H",-0.2572243391,-0.3454372839,-0.0882129448
"Pentahedron","LDA","def2-QZVPP",11.9,"H",-0.2592632317,-0.3476912202,-0.0884279885
"Pentahedron","LDA","def2-QZVPP",12,"H",-0.2612681788,-0.3499076384,-0.0886394596
"Pentahedron","LDA","def2-QZVPP",12.1,"H",-0.2632400206,-0.3538643309,-0.0906243103
"Pentahedron","LDA","def2-QZVPP",12.2,"H",-0.2651795697,-0.3560206308,-0.0908410611
"Pentahedron","LDA","def2-QZVPP",12.3,"H",-0.2670876124,-0.3563409182,-0.0892533058
"Pentahedron","LDA","def2-QZVPP",12.4,"H",-0.2689649099,-0.3584162513,-0.0894513414
"Pentahedron","LDA","def2-QZVPP",12.5,"H",-0.2708121987,-0.3622827771,-0.0914705784
"Pentahedron","BLYP","def2-QZVPP",0.1,"H",39.7331260729,39.7556319738,0.0225059009000006
"Pentahedron","BLYP","def2-QZVPP",0.2,"H",17.0079302068,17.0285755246,0.0206453177999997
"Pentahedron","BLYP","def2-QZVPP",0.3,"H",10.1219660353,10.1392527342,0.0172866988999996
"Pentahedron","BLYP","def2-QZVPP",0.4,"H",6.948883066,6.9630105985,0.0141275325000008
"Pentahedron","BLYP","def2-QZVPP",0.5,"H",5.1749446827,5.1862455533,0.0113008706000004
"Pentahedron","BLYP","def2-QZVPP",0.6,"H",4.0607685827,4.0696128559,0.00884427320000025
"Pentahedron","BLYP","def2-QZVPP",0.7,"H",3.3050660082,3.3117402006,0.00667419240000022
"Pentahedron","BLYP","def2-QZVPP",0.8,"H",2.7634736944,2.7681901563,0.00471646190000019
"Pentahedron","BLYP","def2-QZVPP",0.9,"H",2.3588842339,2.3617893245,0.0029050906000001
"Pentahedron","BLYP","def2-QZVPP",1,"H",2.0466853767,2.0478705188,0.00118514209999976
"Pentahedron","BLYP","def2-QZVPP",1.1,"H",1.7994186484,1.798925824,-0.000492824400000202
"Pentahedron","BLYP","def2-QZVPP",1.2,"H",1.5993436406,1.5971749643,-0.00216867629999995
"Pentahedron","BLYP","def2-QZVPP",1.3,"H",1.4345070514,1.4306449516,-0.00386209980000007
"Pentahedron","BLYP","def2-QZVPP",1.4,"H",1.2965696991,1.2909857821,-0.00558391700000005
"Pentahedron","BLYP","def2-QZVPP",1.5,"H",1.1795728196,1.1722200895,-0.00735273010000004
"Pentahedron","BLYP","def2-QZVPP",1.6,"H",1.0791707893,1.0699754929,-0.00919529639999994
"Pentahedron","BLYP","def2-QZVPP",1.7,"H",0.9921282121,0.980985221,-0.0111429911000001
"Pentahedron","BLYP","def2-QZVPP",1.8,"H",0.9159902167,0.9027598933,-0.0132303234000001
"Pentahedron","BLYP","def2-QZVPP",1.9,"H",0.8488588055,0.8333677111,-0.0154910944000001
"Pentahedron","BLYP","def2-QZVPP",2,"H",0.7892361102,0.7712833899,-0.0179527202999999
"Pentahedron","BLYP","def2-QZVPP",2.1,"H",0.7359182894,0.7152847052,-0.0206335842000001
"Pentahedron","BLYP","def2-QZVPP",2.2,"H",0.6879266004,0.6643821504,-0.0235444499999999
"Pentahedron","BLYP","def2-QZVPP",2.3,"H",0.6444611437,0.6177699421,-0.0266912015999999
"Pentahedron","BLYP","def2-QZVPP",2.4,"H",0.6048650933,0.5747894604,-0.0300756329
"Pentahedron","BLYP","def2-QZVPP",2.5,"H",0.5685917804,0.5349001465,-0.0336916339000001
"Pentahedron","BLYP","def2-QZVPP",2.6,"H",0.5351714572,0.4976556318,-0.0375158254
"Pentahedron","BLYP","def2-QZVPP",2.7,"H",0.5041807406,0.4626848665,-0.0414958740999999
"Pentahedron","BLYP","def2-QZVPP",2.8,"H",0.4752243329,0.4296793355,-0.0455449974
"Pentahedron","BLYP","def2-QZVPP",2.9,"H",0.4479379184,0.3983864315,-0.0495514869
"Pentahedron","BLYP","def2-QZVPP",3,"H",0.4220087146,0.3686062209,-0.0534024937
"Pentahedron","BLYP","def2-QZVPP",3.1,"H",0.3971967786,0.3401869661,-0.0570098125
"Pentahedron","BLYP","def2-QZVPP",3.2,"H",0.3733407412,0.313017311,-0.0603234302
"Pentahedron","BLYP","def2-QZVPP",3.3,"H",0.3503461036,0.2870154527,-0.0633306509
"Pentahedron","BLYP","def2-QZVPP",3.4,"H",0.3281652243,0.2621186316,-0.0660465927
"Pentahedron","BLYP","def2-QZVPP",3.5,"H",0.3067781261,0.2382750321,-0.068503094
"Pentahedron","BLYP","def2-QZVPP",3.6,"H",0.2861779958,0.2154384127,-0.0707395831
"Pentahedron","BLYP","def2-QZVPP",3.7,"H",0.2663615108,0.1935654639,-0.0727960469
"Pentahedron","BLYP","def2-QZVPP",3.8,"H",0.2473230401,0.1726142894,-0.0747087507
"Pentahedron","BLYP","def2-QZVPP",3.9,"H",0.2290517842,0.1525438372,-0.076507947
"Pentahedron","BLYP","def2-QZVPP",4,"H",0.2115310136,0.1333138662,-0.0782171474
"Pentahedron","BLYP","def2-QZVPP",4.1,"H",0.1947386245,0.1148850411,-0.0798535834
"Pentahedron","BLYP","def2-QZVPP",4.2,"H",0.1786483372,0.0972191936,-0.0814291436
"Pentahedron","BLYP","def2-QZVPP",4.3,"H",0.1632310574,0.0802790944,-0.082951963
"Pentahedron","BLYP","def2-QZVPP",4.4,"H",0.1484561241,0.0640286352,-0.0844274889
"Pentahedron","BLYP","def2-QZVPP",4.5,"H",0.134292323,0.048433415,-0.085858908
"Pentahedron","BLYP","def2-QZVPP",4.6,"H",0.1207086445,0.0334605589,-0.0872480856
"Pentahedron","BLYP","def2-QZVPP",4.7,"H",0.1076748153,0.0190783208,-0.0885964945
"Pentahedron","BLYP","def2-QZVPP",4.8,"H",0.0951616472,0.0052563381,-0.0899053091
"Pentahedron","BLYP","def2-QZVPP",4.9,"H",0.0831412483,-0.0080339444,-0.0911751927
"Pentahedron","BLYP","def2-QZVPP",5,"H",0.0715871356,-0.0208195411,-0.0924066767
"Pentahedron","BLYP","def2-QZVPP",5.1,"H",0.0604742781,-0.0331262142,-0.0936004923
"Pentahedron","BLYP","def2-QZVPP",5.2,"H",0.049779094,-0.0449784877,-0.0947575817
"Pentahedron","BLYP","def2-QZVPP",5.3,"H",0.0394794161,-0.0563994119,-0.095878828
"Pentahedron","BLYP","def2-QZVPP",5.4,"H",0.0295544388,-0.0674106236,-0.0969650624
"Pentahedron","BLYP","def2-QZVPP",5.5,"H",0.0199846538,-0.0780325509,-0.0980172047
"Pentahedron","BLYP","def2-QZVPP",5.6,"H",0.0107517785,-0.0882845065,-0.099036285
"Pentahedron","BLYP","def2-QZVPP",5.7,"H",0.0018386832,-0.0981847086,-0.1000233918
"Pentahedron","BLYP","def2-QZVPP",5.8,"H",-0.0067706817,-0.1077502983,-0.1009796166
"Pentahedron","BLYP","def2-QZVPP",5.9,"H",-0.0150913572,-0.1169973719,-0.1019060147
"Pentahedron","BLYP","def2-QZVPP",6,"H",-0.0231374443,-0.12594109,-0.1028036457
"Pentahedron","BLYP","def2-QZVPP",6.1,"H",-0.0309221686,-0.1345957301,-0.1036735615
"Pentahedron","BLYP","def2-QZVPP",6.2,"H",-0.0384579421,-0.1429747472,-0.1045168051
"Pentahedron","BLYP","def2-QZVPP",6.3,"H",-0.0457564202,-0.1510908099,-0.1053343897
"Pentahedron","BLYP","def2-QZVPP",6.4,"H",-0.0528285554,-0.1589558664,-0.106127311
"Pentahedron","BLYP","def2-QZVPP",6.5,"H",-0.0596846472,-0.1665811974,-0.1068965502
"Pentahedron","BLYP","def2-QZVPP",6.6,"H",-0.0663343876,-0.1739774407,-0.1076430531
"Pentahedron","BLYP","def2-QZVPP",6.7,"H",-0.0727869045,-0.1811546281,-0.1083677236
"Pentahedron","BLYP","def2-QZVPP",6.8,"H",-0.0790508005,-0.1881222236,-0.1090714231
"Pentahedron","BLYP","def2-QZVPP",6.9,"H",-0.0851341895,-0.1948891532,-0.1097549637
"Pentahedron","BLYP","def2-QZVPP",7,"H",-0.0910447302,-0.20145374,-0.1104090098
"Pentahedron","BLYP","def2-QZVPP",7.1,"H",-0.0967896572,-0.207854369,-0.1110647118
"Pentahedron","BLYP","def2-QZVPP",7.2,"H",-0.1023758092,-0.2140682578,-0.1116924486
"Pentahedron","BLYP","def2-QZVPP",7.3,"H",-0.1078096559,-0.2201127216,-0.1123030657
"Pentahedron","BLYP","def2-QZVPP",7.4,"H",-0.1130973218,-0.2259945596,-0.1128972378
"Pentahedron","BLYP","def2-QZVPP",7.5,"H",-0.1182446091,-0.2317202134,-0.1134756043
"Pentahedron","BLYP","def2-QZVPP",7.6,"H",-0.1232570182,-0.2372957733,-0.1140387551
"Pentahedron","BLYP","def2-QZVPP",7.7,"H",-0.128139767,-0.2427270222,-0.1145872552
"Pentahedron","BLYP","def2-QZVPP",7.8,"H",-0.1328978089,-0.2480194659,-0.115121657
"Pentahedron","BLYP","def2-QZVPP",7.9,"H",-0.1375358488,-0.2531783441,-0.1156424953
"Pentahedron","BLYP","def2-QZVPP",8,"H",-0.1420583588,-0.2582086497,-0.1161502909
"Pentahedron","BLYP","def2-QZVPP",8.1,"H",-0.1464695924,-0.263115131,-0.1166455386
"Pentahedron","BLYP","def2-QZVPP",8.2,"H",-0.1507735971,-0.2679023044,-0.1171287073
"Pentahedron","BLYP","def2-QZVPP",8.3,"H",-0.1549742274,-0.2725744573,-0.1176002299
"Pentahedron","BLYP","def2-QZVPP",8.4,"H",-0.1590751555,-0.2771356677,-0.1180605122
"Pentahedron","BLYP","def2-QZVPP",8.5,"H",-0.1630798822,-0.2815898245,-0.1185099423
"Pentahedron","BLYP","def2-QZVPP",8.6,"H",-0.166991747,-0.2859406353,-0.1189488883
"Pentahedron","BLYP","def2-QZVPP",8.7,"H",-0.1708139365,-0.2901916439,-0.1193777074
"Pentahedron","BLYP","def2-QZVPP",8.8,"H",-0.1745494938,-0.2943462446,-0.1197967508
"Pentahedron","BLYP","def2-QZVPP",8.9,"H",-0.1782013262,-0.2984076823,-0.1202063561
"Pentahedron","BLYP","def2-QZVPP",9,"H",-0.1817722125,-0.3023790618,-0.1206068493
"Pentahedron","BLYP","def2-QZVPP",9.1,"H",-0.1852648102,-0.306263349,-0.1209985388
"Pentahedron","BLYP","def2-QZVPP",9.2,"H",-0.1886816619,-0.3100633806,-0.1213817187
"Pentahedron","BLYP","def2-QZVPP",9.3,"H",-0.1920252015,-0.3137818636,-0.1217566621
"Pentahedron","BLYP","def2-QZVPP",9.4,"H",-0.1952977599,-0.3174213862,-0.1221236263
"Pentahedron","BLYP","def2-QZVPP",9.5,"H",-0.1985015706,-0.3209844291,-0.1224828585
"Pentahedron","BLYP","def2-QZVPP",9.6,"H",-0.2016387744,-0.3244733674,-0.122834593
"Pentahedron","BLYP","def2-QZVPP",9.7,"H",-0.2047114241,-0.327890481,-0.1231790569
"Pentahedron","BLYP","def2-QZVPP",9.8,"H",-0.2077214895,-0.3312379627,-0.1235164732
"Pentahedron","BLYP","def2-QZVPP",9.9,"H",-0.2106708609,-0.3345179168,-0.1238470559
"Pentahedron","BLYP","def2-QZVPP",10,"H",-0.2135613535,-0.3377326947,-0.1241713412
"Pentahedron","BLYP","def2-QZVPP",10.1,"H",-0.2163947108,-0.3408835339,-0.1244888231
"Pentahedron","BLYP","def2-QZVPP",10.2,"H",-0.2191726085,-0.3439726848,-0.1248000763
"Pentahedron","BLYP","def2-QZVPP",10.3,"H",-0.2218966572,-0.3470019449,-0.1251052877
"Pentahedron","BLYP","def2-QZVPP",10.4,"H",-0.224568406,-0.3499730427,-0.1254046367
"Pentahedron","BLYP","def2-QZVPP",10.5,"H",-0.2271893557,-0.3528876507,-0.125698295
"Pentahedron","BLYP","def2-QZVPP",10.6,"H",-0.2297609197,-0.3557473494,-0.1259864297
"Pentahedron","BLYP","def2-QZVPP",10.7,"H",-0.2322844892,-0.3585536837,-0.1262691945
"Pentahedron","BLYP","def2-QZVPP",10.8,"H",-0.2347613941,-0.3613081343,-0.1265467402
"Pentahedron","BLYP","def2-QZVPP",10.9,"H",-0.2371929156,-0.3640121248,-0.1268192092
"Pentahedron","BLYP","def2-QZVPP",11,"H",-0.2395802886,-0.366667027,-0.1270867384
"Pentahedron","BLYP","def2-QZVPP",11.1,"H",-0.2419247037,-0.3692741629,-0.1273494592
"Pentahedron","BLYP","def2-QZVPP",11.2,"H",-0.2442273089,-0.3718348094,-0.1276075005
"Pentahedron","BLYP","def2-QZVPP",11.3,"H",-0.2464892118,-0.3743501964,-0.1278609846
"Pentahedron","BLYP","def2-QZVPP",11.4,"H",-0.2487114814,-0.376821511,-0.1281100296
"Pentahedron","BLYP","def2-QZVPP",11.5,"H",-0.2508951494,-0.3792499014,-0.128354752
"Pentahedron","BLYP","def2-QZVPP",11.6,"H",-0.2530412121,-0.3816364744,-0.1285952623
"Pentahedron","BLYP","def2-QZVPP",11.7,"H",-0.2551506321,-0.3839822994,-0.1288316673
"Pentahedron","BLYP","def2-QZVPP",11.8,"H",-0.2572243391,-0.3862884114,-0.1290640723
"Pentahedron","BLYP","def2-QZVPP",11.9,"H",-0.2592632317,-0.384678471,-0.1254152393
"Pentahedron","BLYP","def2-QZVPP",12,"H",-0.2612681788,-0.3907854589,-0.1295172801
"Pentahedron","BLYP","def2-QZVPP",12.1,"H",-0.2632400206,-0.3890757037,-0.1258356831
"Pentahedron","BLYP","def2-QZVPP",12.2,"H",-0.2651795697,-0.39513522,-0.1299556503
"Pentahedron","BLYP","def2-QZVPP",12.3,"H",-0.2670876124,-0.3933300876,-0.1262424752
"Pentahedron","BLYP","def2-QZVPP",12.4,"H",-0.2689649099,-0.3993448108,-0.1303799009
"Pentahedron","BLYP","def2-QZVPP",12.5,"H",-0.2708121987,-0.4013991421,-0.1305869434
"Pentahedron","B3LYP","def2-QZVPP",0.1,"H",39.7331260729,39.7527001898,0.019574116900003
"Pentahedron","B3LYP","def2-QZVPP",0.2,"H",17.0079302068,17.0235934633,0.0156632564999981
"Pentahedron","B3LYP","def2-QZVPP",0.3,"H",10.1219660353,10.1336514387,0.0116854033999996
"Pentahedron","B3LYP","def2-QZVPP",0.4,"H",6.948883066,6.9572929673,0.0084099013000003
"Pentahedron","B3LYP","def2-QZVPP",0.5,"H",5.1749446827,5.180604433,0.00565975030000043
"Pentahedron","B3LYP","def2-QZVPP",0.6,"H",4.0607685827,4.0641431232,0.0033745405000003
"Pentahedron","B3LYP","def2-QZVPP",0.7,"H",3.3050660082,3.3064959121,0.00142990390000008
"Pentahedron","B3LYP","def2-QZVPP",0.8,"H",2.7634736944,2.7632055287,-0.0002681657000001
"Pentahedron","B3LYP","def2-QZVPP",0.9,"H",2.3588842339,2.3570906349,-0.00179359899999998
"Pentahedron","B3LYP","def2-QZVPP",1,"H",2.0466853767,2.0434819787,-0.00320339800000013
